Date,Product,Category,Region,Quantity,Discount (%),Sales,Profit,Year,Month,Month_Name,Day_No,Day_Name,Quarter
2023-02-04,Headphones,Accessories,East,3,10,8100.0,1744.03,2023,2,February,4,Saturday,1
2023-10-16,Tablet,Electronics,East,5,15,85000.0,19633.77,2023,10,October,16,Monday,4
2024-08-29,Headphones,Accessories,East,4,15,10200.0,1311.28,2024,8,August,29,Thursday,3
2023-04-16,Tablet,Electronics,North,2,0,40000.0,10247.8,2023,4,April,16,Sunday,2
2024-04-13,Smartwatch,Wearables,North,1,20,6400.0,1196.06,2024,4,April,13,Saturday,2
2023-12-28,Smartwatch,Wearables,West,3,0,31200.0,5880.1,2023,12,December,28,Thursday,4
2024-05-03,Laptop,Electronics,East,2,10,126000.0,29025.36,2024,5,May,3,Friday,2
2022-02-20,Phone,Electronics,North,5,15,127500.0,23571.28,2022,2,February,20,Sunday,1
2023-07-29,Headphones,Accessories,North,4,5,11400.0,1832.89,2023,7,July,29,Saturday,3
2022-05-30,Phone,Electronics,North,4,5,114000.0,23051.0,2022,5,May,30,Monday,2
2022-11-10,Laptop,Electronics,East,1,5,86450.0,18615.68,2022,11,November,10,Thursday,4
2023-07-24,Headphones,Accessories,West,5,5,14250.0,2738.99,2023,7,July,24,Monday,3
2022-11-01,Camera,Electronics,East,4,20,166400.0,42971.28,2022,11,November,1,Tuesday,4
2023-11-13,Headphones,Accessories,South,4,0,15600.0,3021.97,2023,11,November,13,Monday,4
2024-04-17,Camera,Electronics,North,3,20,96000.0,12906.59,2024,4,April,17,Wednesday,2
2024-12-13,Tablet,Electronics,East,3,5,74100.0,10635.81,2024,12,December,13,Friday,4
2024-09-29,Headphones,Accessories,South,4,15,10200.0,1946.02,2024,9,September,29,Sunday,3
2023-03-20,Tablet,Electronics,North,5,20,80000.0,21746.76,2023,3,March,20,Monday,1
2023-09-05,Tablet,Electronics,East,4,0,80000.0,11401.97,2023,9,September,5,Tuesday,3
2024-09-19,Camera,Electronics,West,2,5,76000.0,10940.2,2024,9,September,19,Thursday,3
2022-09-21,Headphones,Accessories,North,3,5,8550.0,964.67,2022,9,September,21,Wednesday,3
2024-12-12,Smartwatch,Wearables,West,5,5,49400.0,12887.44,2024,12,December,12,Thursday,4
2024-09-30,Camera,Electronics,East,2,5,76000.0,9640.42,2024,9,September,30,Monday,3
2022-01-05,Headphones,Accessories,North,2,0,6000.0,1386.71,2022,1,January,5,Wednesday,1
2024-02-13,Camera,Electronics,South,4,15,136000.0,33129.04,2024,2,February,13,Tuesday,1
2024-05-26,Headphones,Accessories,East,5,5,14250.0,2495.91,2024,5,May,26,Sunday,2
2024-09-18,Camera,Electronics,South,3,20,96000.0,14409.86,2024,9,September,18,Wednesday,3
2024-06-02,Tablet,Electronics,North,2,10,36000.0,10724.87,2024,6,June,2,Sunday,2
2022-02-16,Tablet,Electronics,North,5,10,90000.0,16787.56,2022,2,February,16,Wednesday,1
2024-05-16,Phone,Electronics,North,5,15,127500.0,35460.14,2024,5,May,16,Thursday,2
2024-04-02,Camera,Electronics,East,3,10,108000.0,19526.83,2024,4,April,2,Tuesday,2
2024-07-24,Smartwatch,Wearables,South,2,15,13600.0,1394.43,2024,7,July,24,Wednesday,3
2023-10-18,Smartwatch,Wearables,North,1,15,6800.0,1978.32,2023,10,October,18,Wednesday,4
2022-09-26,Phone,Electronics,North,3,20,72000.0,12905.57,2022,9,September,26,Monday,3
2023-01-05,Smartwatch,Wearables,East,5,15,34000.0,4006.9,2023,1,January,5,Thursday,1
2023-09-28,Tablet,Electronics,South,5,15,85000.0,12201.39,2023,9,September,28,Thursday,3
2023-10-19,Phone,Electronics,North,5,20,120000.0,26533.69,2023,10,October,19,Thursday,4
2022-04-30,Smartwatch,Wearables,East,4,15,27200.0,3451.45,2022,4,April,30,Saturday,2
2024-04-10,Smartwatch,Wearables,East,4,5,30400.0,6268.5,2024,4,April,10,Wednesday,2
2024-12-17,Smartwatch,Wearables,South,1,20,8320.0,2298.52,2024,12,December,17,Tuesday,4
2024-01-11,Tablet,Electronics,North,2,20,32000.0,5831.43,2024,1,January,11,Thursday,1
2022-04-27,Tablet,Electronics,South,3,15,51000.0,11902.04,2022,4,April,27,Wednesday,2
2024-03-01,Phone,Electronics,South,5,0,150000.0,32445.25,2024,3,March,1,Friday,1
2024-10-09,Camera,Electronics,West,1,10,36000.0,9442.13,2024,10,October,9,Wednesday,4
2024-12-17,Tablet,Electronics,North,5,0,130000.0,22602.34,2024,12,December,17,Tuesday,4
2023-09-26,Tablet,Electronics,North,3,5,57000.0,6852.27,2023,9,September,26,Tuesday,3
2023-05-28,Laptop,Electronics,East,4,15,238000.0,66968.27,2023,5,May,28,Sunday,2
2024-03-12,Smartwatch,Wearables,West,3,20,19200.0,4672.65,2024,3,March,12,Tuesday,1
2023-07-14,Tablet,Electronics,South,2,20,32000.0,3774.13,2023,7,July,14,Friday,3
2023-05-03,Phone,Electronics,South,2,0,60000.0,9302.09,2023,5,May,3,Wednesday,2
2024-06-15,Headphones,Accessories,South,1,10,2700.0,526.98,2024,6,June,15,Saturday,2
2023-12-05,Headphones,Accessories,West,4,15,13260.0,3502.43,2023,12,December,5,Tuesday,4
2023-08-04,Tablet,Electronics,South,1,0,20000.0,5582.08,2023,8,August,4,Friday,3
2024-02-29,Camera,Electronics,West,4,10,144000.0,22176.14,2024,2,February,29,Thursday,1
2024-05-10,Camera,Electronics,North,1,15,34000.0,9583.65,2024,5,May,10,Friday,2
2022-09-04,Camera,Electronics,West,1,15,34000.0,7319.79,2022,9,September,4,Sunday,3
2022-06-03,Laptop,Electronics,North,4,15,238000.0,54401.28,2022,6,June,3,Friday,2
2024-09-23,Headphones,Accessories,South,3,15,7650.0,1238.95,2024,9,September,23,Monday,3
2023-11-28,Laptop,Electronics,South,1,20,72800.0,15653.64,2023,11,November,28,Tuesday,4
2024-12-28,Tablet,Electronics,West,2,10,46800.0,9947.77,2024,12,December,28,Saturday,4
2024-12-06,Headphones,Accessories,South,3,15,9945.0,1322.4,2024,12,December,6,Friday,4
2024-10-05,Laptop,Electronics,South,5,20,280000.0,69799.48,2024,10,October,5,Saturday,4
2022-04-04,Phone,Electronics,North,2,15,51000.0,12892.77,2022,4,April,4,Monday,2
2024-08-15,Camera,Electronics,West,1,20,32000.0,5830.66,2024,8,August,15,Thursday,3
2024-10-08,Phone,Electronics,West,2,20,48000.0,11456.59,2024,10,October,8,Tuesday,4
2023-03-29,Phone,Electronics,North,4,0,120000.0,13144.4,2023,3,March,29,Wednesday,1
2024-06-30,Laptop,Electronics,East,4,5,266000.0,39026.41,2024,6,June,30,Sunday,2
2022-08-06,Laptop,Electronics,South,5,5,332500.0,49698.42,2022,8,August,6,Saturday,3
2023-04-19,Tablet,Electronics,North,3,20,48000.0,11088.24,2023,4,April,19,Wednesday,2
2023-03-08,Camera,Electronics,North,4,20,128000.0,34874.86,2023,3,March,8,Wednesday,1
2022-12-07,Phone,Electronics,East,1,20,31200.0,6882.39,2022,12,December,7,Wednesday,4
2023-07-05,Camera,Electronics,South,1,20,32000.0,8725.14,2023,7,July,5,Wednesday,3
2022-12-23,Headphones,Accessories,South,3,20,9360.0,1248.7,2022,12,December,23,Friday,4
2022-01-23,Smartwatch,Wearables,North,3,20,19200.0,2889.4,2022,1,January,23,Sunday,1
2023-06-06,Headphones,Accessories,West,3,10,8100.0,1916.07,2023,6,June,6,Tuesday,2
2024-03-12,Headphones,Accessories,West,3,15,7650.0,2275.59,2024,3,March,12,Tuesday,1
2024-02-01,Laptop,Electronics,East,1,5,66500.0,8224.74,2024,2,February,1,Thursday,1
2023-03-18,Camera,Electronics,West,5,15,170000.0,30265.8,2023,3,March,18,Saturday,1
2024-02-08,Tablet,Electronics,South,3,0,60000.0,7304.51,2024,2,February,8,Thursday,1
2024-10-12,Laptop,Electronics,East,2,5,133000.0,34366.27,2024,10,October,12,Saturday,4
2023-05-31,Phone,Electronics,South,3,10,81000.0,15503.08,2023,5,May,31,Wednesday,2
2024-11-05,Camera,Electronics,North,2,20,83200.0,10351.5,2024,11,November,5,Tuesday,4
2024-03-02,Tablet,Electronics,East,3,20,48000.0,11940.17,2024,3,March,2,Saturday,1
2022-12-02,Phone,Electronics,North,4,0,156000.0,34726.04,2022,12,December,2,Friday,4
2022-09-15,Headphones,Accessories,East,4,0,12000.0,2875.76,2022,9,September,15,Thursday,3
2023-05-12,Smartwatch,Wearables,West,3,5,22800.0,6058.14,2023,5,May,12,Friday,2
2024-06-14,Phone,Electronics,East,2,10,54000.0,9626.43,2024,6,June,14,Friday,2
2022-06-09,Phone,Electronics,East,1,10,27000.0,7726.56,2022,6,June,9,Thursday,2
2024-05-01,Phone,Electronics,East,5,10,135000.0,15753.74,2024,5,May,1,Wednesday,2
2023-11-21,Camera,Electronics,North,5,0,260000.0,35701.32,2023,11,November,21,Tuesday,4
2023-01-15,Camera,Electronics,East,2,15,68000.0,11857.79,2023,1,January,15,Sunday,1
2024-08-14,Laptop,Electronics,North,1,15,59500.0,15493.16,2024,8,August,14,Wednesday,3
2023-11-22,Smartwatch,Wearables,South,4,0,41600.0,9742.57,2023,11,November,22,Wednesday,4
2024-12-02,Phone,Electronics,North,5,5,185250.0,30580.72,2024,12,December,2,Monday,4
2022-10-12,Headphones,Accessories,North,3,20,7200.0,1324.61,2022,10,October,12,Wednesday,4
2023-02-01,Headphones,Accessories,North,4,10,10800.0,2435.68,2023,2,February,1,Wednesday,1
2022-01-12,Laptop,Electronics,East,2,10,126000.0,30686.12,2022,1,January,12,Wednesday,1
2023-05-14,Tablet,Electronics,South,5,10,90000.0,12485.4,2023,5,May,14,Sunday,2
2024-01-24,Camera,Electronics,East,2,20,64000.0,14260.67,2024,1,January,24,Wednesday,1
2022-02-04,Smartwatch,Wearables,West,2,20,12800.0,1628.61,2022,2,February,4,Friday,1
2023-12-28,Smartwatch,Wearables,East,5,0,52000.0,13509.71,2023,12,December,28,Thursday,4
2024-04-28,Camera,Electronics,South,3,10,108000.0,25727.19,2024,4,April,28,Sunday,2
2022-03-31,Camera,Electronics,South,5,0,200000.0,26498.41,2022,3,March,31,Thursday,1
2024-02-15,Smartwatch,Wearables,North,1,20,6400.0,1859.1,2024,2,February,15,Thursday,1
2023-08-28,Smartwatch,Wearables,East,3,10,21600.0,5071.79,2023,8,August,28,Monday,3
2024-08-27,Phone,Electronics,North,1,0,30000.0,3348.28,2024,8,August,27,Tuesday,3
2024-10-18,Camera,Electronics,East,5,5,190000.0,50049.23,2024,10,October,18,Friday,4
2023-02-22,Tablet,Electronics,South,5,10,90000.0,17663.59,2023,2,February,22,Wednesday,1
2022-04-25,Smartwatch,Wearables,West,5,5,38000.0,4564.45,2022,4,April,25,Monday,2
2023-09-09,Laptop,Electronics,East,5,20,280000.0,83767.35,2023,9,September,9,Saturday,3
2024-04-05,Smartwatch,Wearables,South,4,0,32000.0,4482.05,2024,4,April,5,Friday,2
2023-02-17,Camera,Electronics,East,1,15,34000.0,9210.92,2023,2,February,17,Friday,1
2023-12-30,Headphones,Accessories,West,2,5,7410.0,1916.48,2023,12,December,30,Saturday,4
2024-10-17,Phone,Electronics,North,4,20,96000.0,11098.55,2024,10,October,17,Thursday,4
2024-01-31,Headphones,Accessories,South,4,10,10800.0,1540.54,2024,1,January,31,Wednesday,1
2023-11-07,Phone,Electronics,South,3,10,105300.0,20184.45,2023,11,November,7,Tuesday,4
2023-04-02,Phone,Electronics,East,1,10,27000.0,5157.06,2023,4,April,2,Sunday,2
2024-07-08,Tablet,Electronics,North,1,20,16000.0,4618.12,2024,7,July,8,Monday,3
2022-07-11,Phone,Electronics,East,4,0,120000.0,31258.04,2022,7,July,11,Monday,3
2024-01-09,Headphones,Accessories,South,1,10,2700.0,457.08,2024,1,January,9,Tuesday,1
2024-09-04,Camera,Electronics,South,3,10,108000.0,24919.55,2024,9,September,4,Wednesday,3
2024-10-05,Camera,Electronics,East,5,20,160000.0,32642.88,2024,10,October,5,Saturday,4
2022-04-06,Tablet,Electronics,North,4,20,64000.0,15742.86,2022,4,April,6,Wednesday,2
2023-10-25,Tablet,Electronics,North,3,10,54000.0,14925.47,2023,10,October,25,Wednesday,4
2022-02-06,Laptop,Electronics,East,2,15,119000.0,34708.7,2022,2,February,6,Sunday,1
2022-10-06,Smartwatch,Wearables,East,1,15,6800.0,1586.18,2022,10,October,6,Thursday,4
2022-08-05,Phone,Electronics,South,2,15,51000.0,10216.1,2022,8,August,5,Friday,3
2024-05-16,Laptop,Electronics,South,4,0,280000.0,34380.54,2024,5,May,16,Thursday,2
2024-05-22,Phone,Electronics,East,1,5,28500.0,8285.84,2024,5,May,22,Wednesday,2
2022-03-03,Laptop,Electronics,East,3,0,210000.0,42741.22,2022,3,March,3,Thursday,1
2023-08-19,Headphones,Accessories,South,4,10,10800.0,1310.96,2023,8,August,19,Saturday,3
2023-12-30,Laptop,Electronics,South,4,10,327600.0,90895.31,2023,12,December,30,Saturday,4
2023-02-01,Smartwatch,Wearables,West,5,5,38000.0,10243.21,2023,2,February,1,Wednesday,1
2023-11-30,Smartwatch,Wearables,West,1,5,9880.0,2594.73,2023,11,November,30,Thursday,4
2024-11-08,Camera,Electronics,North,4,0,208000.0,44687.91,2024,11,November,8,Friday,4
2022-06-26,Phone,Electronics,East,2,0,60000.0,16194.53,2022,6,June,26,Sunday,2
2023-01-31,Tablet,Electronics,South,4,10,72000.0,14863.25,2023,1,January,31,Tuesday,1
2023-03-21,Smartwatch,Wearables,South,5,20,32000.0,5928.9,2023,3,March,21,Tuesday,1
2022-03-17,Camera,Electronics,West,4,15,136000.0,24490.71,2022,3,March,17,Thursday,1
2022-09-22,Headphones,Accessories,North,3,15,7650.0,1990.06,2022,9,September,22,Thursday,3
2023-03-31,Camera,Electronics,West,4,5,152000.0,17445.66,2023,3,March,31,Friday,1
2023-12-19,Camera,Electronics,South,3,20,124800.0,13893.11,2023,12,December,19,Tuesday,4
2024-01-05,Smartwatch,Wearables,North,4,0,32000.0,7509.89,2024,1,January,5,Friday,1
2024-04-30,Laptop,Electronics,North,4,15,238000.0,38557.04,2024,4,April,30,Tuesday,2
2022-05-24,Phone,Electronics,East,4,20,96000.0,26581.85,2022,5,May,24,Tuesday,2
2024-06-03,Smartwatch,Wearables,North,4,20,25600.0,4156.88,2024,6,June,3,Monday,2
2024-12-28,Tablet,Electronics,West,2,0,52000.0,14488.64,2024,12,December,28,Saturday,4
2023-01-31,Camera,Electronics,West,1,20,32000.0,3376.83,2023,1,January,31,Tuesday,1
2024-11-14,Smartwatch,Wearables,East,2,15,17680.0,1982.88,2024,11,November,14,Thursday,4
2024-08-05,Camera,Electronics,North,3,20,96000.0,26561.02,2024,8,August,5,Monday,3
2024-06-09,Laptop,Electronics,West,1,20,56000.0,14728.09,2024,6,June,9,Sunday,2
2023-07-23,Smartwatch,Wearables,West,5,0,40000.0,9061.28,2023,7,July,23,Sunday,3
2024-11-28,Tablet,Electronics,East,1,5,24700.0,3318.35,2024,11,November,28,Thursday,4
2022-04-19,Camera,Electronics,East,3,0,120000.0,13840.14,2022,4,April,19,Tuesday,2
2024-12-01,Headphones,Accessories,West,2,0,7800.0,964.32,2024,12,December,1,Sunday,4
2024-07-23,Headphones,Accessories,South,3,5,8550.0,1783.89,2024,7,July,23,Tuesday,3
2023-02-02,Camera,Electronics,South,3,0,120000.0,21204.22,2023,2,February,2,Thursday,1
2023-09-26,Tablet,Electronics,South,2,15,34000.0,10130.92,2023,9,September,26,Tuesday,3
2024-01-03,Laptop,Electronics,South,2,10,126000.0,36480.82,2024,1,January,3,Wednesday,1
2022-08-23,Phone,Electronics,South,2,10,54000.0,15828.76,2022,8,August,23,Tuesday,3
2023-10-20,Laptop,Electronics,North,5,10,315000.0,78083.33,2023,10,October,20,Friday,4
2024-01-21,Headphones,Accessories,East,5,0,15000.0,3416.22,2024,1,January,21,Sunday,1
2023-08-11,Camera,Electronics,South,4,20,128000.0,27702.31,2023,8,August,11,Friday,3
2024-10-29,Phone,Electronics,South,3,15,76500.0,16048.76,2024,10,October,29,Tuesday,4
2024-08-11,Tablet,Electronics,South,4,5,76000.0,10652.94,2024,8,August,11,Sunday,3
2023-05-07,Laptop,Electronics,South,2,20,112000.0,19265.47,2023,5,May,7,Sunday,2
2024-07-01,Laptop,Electronics,North,1,0,70000.0,17539.1,2024,7,July,1,Monday,3
2022-06-19,Headphones,Accessories,East,2,0,6000.0,1256.7,2022,6,June,19,Sunday,2
2024-08-03,Headphones,Accessories,North,1,20,2400.0,677.66,2024,8,August,3,Saturday,3
2024-03-05,Laptop,Electronics,North,2,5,133000.0,30822.07,2024,3,March,5,Tuesday,1
2023-09-26,Phone,Electronics,South,5,10,135000.0,22390.39,2023,9,September,26,Tuesday,3
2022-01-29,Phone,Electronics,West,3,15,76500.0,18436.81,2022,1,January,29,Saturday,1
2022-12-05,Tablet,Electronics,West,4,20,83200.0,12908.14,2022,12,December,5,Monday,4
2023-05-15,Phone,Electronics,North,5,15,127500.0,30790.28,2023,5,May,15,Monday,2
2023-05-26,Phone,Electronics,South,5,5,142500.0,36284.74,2023,5,May,26,Friday,2
2022-08-05,Tablet,Electronics,West,4,20,64000.0,9839.96,2022,8,August,5,Friday,3
2024-12-29,Laptop,Electronics,West,1,5,86450.0,18054.85,2024,12,December,29,Sunday,4
2023-03-21,Smartwatch,Wearables,South,2,5,15200.0,3506.82,2023,3,March,21,Tuesday,1
2024-05-25,Headphones,Accessories,West,4,5,11400.0,1526.83,2024,5,May,25,Saturday,2
2022-06-16,Camera,Electronics,South,5,10,180000.0,30896.7,2022,6,June,16,Thursday,2
2022-04-01,Smartwatch,Wearables,South,4,0,32000.0,4956.05,2022,4,April,1,Friday,2
2023-12-15,Camera,Electronics,East,4,20,166400.0,45344.03,2023,12,December,15,Friday,4
2022-02-08,Smartwatch,Wearables,West,5,5,38000.0,5047.27,2022,2,February,8,Tuesday,1
2022-06-22,Smartwatch,Wearables,South,3,20,19200.0,2706.51,2022,6,June,22,Wednesday,2
2023-10-15,Headphones,Accessories,South,5,0,15000.0,3637.73,2023,10,October,15,Sunday,4
2024-01-24,Laptop,Electronics,North,3,10,189000.0,55548.33,2024,1,January,24,Wednesday,1
2024-12-17,Laptop,Electronics,South,1,20,72800.0,12296.12,2024,12,December,17,Tuesday,4
2023-04-21,Laptop,Electronics,South,2,20,112000.0,23898.54,2023,4,April,21,Friday,2
2023-04-01,Headphones,Accessories,East,2,10,5400.0,1547.04,2023,4,April,1,Saturday,2
2024-04-08,Phone,Electronics,East,3,5,85500.0,24135.41,2024,4,April,8,Monday,2
2024-06-13,Laptop,Electronics,West,4,5,266000.0,72713.06,2024,6,June,13,Thursday,2
2024-10-21,Headphones,Accessories,South,5,5,14250.0,3060.66,2024,10,October,21,Monday,4
2023-01-22,Phone,Electronics,South,5,0,150000.0,44851.58,2023,1,January,22,Sunday,1
2022-12-14,Smartwatch,Wearables,East,3,10,28080.0,3181.41,2022,12,December,14,Wednesday,4
2022-07-09,Smartwatch,Wearables,South,1,10,7200.0,881.67,2022,7,July,9,Saturday,3
2023-05-20,Phone,Electronics,West,2,0,60000.0,10466.24,2023,5,May,20,Saturday,2
2024-04-03,Laptop,Electronics,North,3,15,178500.0,28573.92,2024,4,April,3,Wednesday,2
2024-07-17,Camera,Electronics,South,2,5,76000.0,14747.5,2024,7,July,17,Wednesday,3
2024-07-22,Camera,Electronics,South,4,15,136000.0,32731.95,2024,7,July,22,Monday,3
2022-05-14,Tablet,Electronics,North,2,0,40000.0,6550.39,2022,5,May,14,Saturday,2
2022-02-27,Phone,Electronics,North,2,5,57000.0,12102.61,2022,2,February,27,Sunday,1
2023-11-16,Phone,Electronics,West,3,20,93600.0,16610.88,2023,11,November,16,Thursday,4
2023-11-03,Laptop,Electronics,East,5,20,364000.0,82029.36,2023,11,November,3,Friday,4
2022-06-22,Smartwatch,Wearables,South,5,15,34000.0,4670.47,2022,6,June,22,Wednesday,2
2024-03-25,Camera,Electronics,North,1,0,40000.0,10943.71,2024,3,March,25,Monday,1
2022-03-21,Smartwatch,Wearables,North,5,20,32000.0,3629.49,2022,3,March,21,Monday,1
2024-06-04,Tablet,Electronics,South,4,10,72000.0,11602.41,2024,6,June,4,Tuesday,2
2022-07-22,Headphones,Accessories,West,5,0,15000.0,4049.93,2022,7,July,22,Friday,3
2024-02-03,Phone,Electronics,North,1,10,27000.0,6710.05,2024,2,February,3,Saturday,1
2022-02-16,Smartwatch,Wearables,North,1,15,6800.0,1435.51,2022,2,February,16,Wednesday,1
2023-10-18,Phone,Electronics,East,3,15,76500.0,11012.32,2023,10,October,18,Wednesday,4
2023-04-16,Camera,Electronics,North,5,15,170000.0,39954.89,2023,4,April,16,Sunday,2
2024-08-28,Laptop,Electronics,South,1,15,59500.0,6886.64,2024,8,August,28,Wednesday,3
2024-11-01,Phone,Electronics,South,3,15,99450.0,13905.03,2024,11,November,1,Friday,4
2024-01-06,Phone,Electronics,South,1,15,25500.0,3768.54,2024,1,January,6,Saturday,1
2024-02-23,Phone,Electronics,West,2,5,57000.0,5767.03,2024,2,February,23,Friday,1
2024-08-25,Tablet,Electronics,South,1,15,17000.0,3639.28,2024,8,August,25,Sunday,3
2022-12-24,Headphones,Accessories,South,2,15,6630.0,724.84,2022,12,December,24,Saturday,4
2024-08-29,Phone,Electronics,South,2,0,60000.0,8489.51,2024,8,August,29,Thursday,3
2023-10-30,Laptop,Electronics,West,1,20,56000.0,9902.0,2023,10,October,30,Monday,4
2023-01-08,Laptop,Electronics,South,1,20,56000.0,6723.71,2023,1,January,8,Sunday,1
2024-10-28,Camera,Electronics,East,1,5,38000.0,9315.77,2024,10,October,28,Monday,4
2023-11-07,Camera,Electronics,East,5,0,260000.0,40176.79,2023,11,November,7,Tuesday,4
2022-03-31,Headphones,Accessories,West,3,5,8550.0,1216.61,2022,3,March,31,Thursday,1
2023-11-29,Headphones,Accessories,South,2,15,6630.0,708.62,2023,11,November,29,Wednesday,4
2023-06-24,Tablet,Electronics,East,3,5,57000.0,13872.48,2023,6,June,24,Saturday,2
2024-01-02,Camera,Electronics,North,3,10,108000.0,11263.1,2024,1,January,2,Tuesday,1
2024-05-18,Phone,Electronics,West,4,15,102000.0,23294.21,2024,5,May,18,Saturday,2
2022-02-10,Laptop,Electronics,South,2,10,126000.0,20590.26,2022,2,February,10,Thursday,1
2024-01-10,Phone,Electronics,North,4,15,102000.0,18795.33,2024,1,January,10,Wednesday,1
2023-05-17,Camera,Electronics,South,3,20,96000.0,10841.58,2023,5,May,17,Wednesday,2
2024-08-16,Headphones,Accessories,South,5,15,12750.0,2696.67,2024,8,August,16,Friday,3
2024-07-17,Smartwatch,Wearables,South,3,0,24000.0,3525.15,2024,7,July,17,Wednesday,3
2023-04-06,Tablet,Electronics,North,3,5,57000.0,6411.65,2023,4,April,6,Thursday,2
2024-01-02,Smartwatch,Wearables,North,1,5,7600.0,901.12,2024,1,January,2,Tuesday,1
2024-01-22,Laptop,Electronics,South,1,20,56000.0,8227.77,2024,1,January,22,Monday,1
2024-07-13,Camera,Electronics,North,4,15,136000.0,18419.67,2024,7,July,13,Saturday,3
2024-06-27,Tablet,Electronics,West,4,20,64000.0,10313.72,2024,6,June,27,Thursday,2
2023-01-25,Smartwatch,Wearables,South,5,15,34000.0,4948.42,2023,1,January,25,Wednesday,1
2024-06-01,Tablet,Electronics,North,2,0,40000.0,7837.06,2024,6,June,1,Saturday,2
2022-09-13,Phone,Electronics,North,1,5,28500.0,4782.46,2022,9,September,13,Tuesday,3
2023-12-10,Phone,Electronics,East,5,5,185250.0,42945.76,2023,12,December,10,Sunday,4
2023-03-26,Camera,Electronics,South,3,10,108000.0,17193.44,2023,3,March,26,Sunday,1
2022-01-10,Camera,Electronics,North,5,10,180000.0,36356.13,2022,1,January,10,Monday,1
2024-04-03,Laptop,Electronics,West,5,20,280000.0,69656.46,2024,4,April,3,Wednesday,2
2024-03-08,Smartwatch,Wearables,South,1,5,7600.0,1225.35,2024,3,March,8,Friday,1
2024-05-26,Tablet,Electronics,West,1,0,20000.0,5239.49,2024,5,May,26,Sunday,2
